 load, slew_d, slew_clk, process, voltage, temperature, skew_d, setup_skew, hold_skew, ckq_delay, D, Q, D_Q_comparision
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.000000,125.0,0.0,2.2e-11,2.95e-10,0,1.000000e+00,3.707752e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.000000,125.0,1e-11,1.2e-11,3.05e-10,0,1.000000e+00,3.709003e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.000000,125.0,2e-11,2e-12,3.15e-10,0,1.000000e+00,3.648145e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,-3e-11,6e-11,2.75e-10,7.246157e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,-2e-11,5e-11,2.85e-10,7.290096e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,1.634944e-04,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,0.0,3e-11,3.05e-10,0,1.400000e+00,6.100997e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,5.723202e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,0.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,5.753507e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,-3e-11,6e-11,2.75e-10,1.041456e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,-2e-11,5e-11,2.85e-10,1.356866e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,6.045206e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,0.0,3e-11,3.05e-10,0,1.400000e+00,5.371765e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,5.261947e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,ff,1.400000,125.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,5.335471e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,-3e-11,5.2e-11,2.65e-10,0,1.000000e+00,3.425472e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,-2e-11,4.2e-11,2.75e-10,0,1.000000e+00,3.392042e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,-1e-11,3.2e-11,2.85e-10,0,1.000000e+00,3.334048e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,0.0,2.2e-11,2.95e-10,0,1.000000e+00,3.372446e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,1e-11,1.2e-11,3.05e-10,0,1.000000e+00,3.291789e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,0.0,2e-11,2e-12,3.15e-10,0,1.000000e+00,3.261000e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,-3e-11,5.2e-11,2.65e-10,0,1.000000e+00,3.006166e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,-2e-11,4.2e-11,2.75e-10,0,1.000000e+00,2.932662e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,-1e-11,3.2e-11,2.85e-10,0,1.000000e+00,2.920173e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,0.0,2.2e-11,2.95e-10,0,1.000000e+00,2.900596e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,1e-11,1.2e-11,3.05e-10,0,1.000000e+00,2.942820e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.000000,125.0,2e-11,2e-12,3.15e-10,0,1.000000e+00,2.955971e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,-3e-11,6e-11,2.75e-10,8.019027e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,-2e-11,5e-11,2.85e-10,8.586931e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,5.735936e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,0.0,3e-11,3.05e-10,0,1.400000e+00,5.359295e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,5.281049e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,0.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,5.213056e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,-3e-11,6e-11,2.75e-10,1.260193e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,-2e-11,5e-11,2.85e-10,0,1.400000e+00,5.441916e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,4.824963e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,0.0,3e-11,3.05e-10,0,1.400000e+00,4.577737e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,4.631984e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,sf,1.400000,125.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,4.644494e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,-3e-11,5.2e-11,2.65e-10,0,1.000000e+00,6.178459e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,-2e-11,4.2e-11,2.75e-10,0,1.000000e+00,3.738797e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,-1e-11,3.2e-11,2.85e-10,0,1.000000e+00,3.745560e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,0.0,2.2e-11,2.95e-10,0,1.000000e+00,3.712048e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,1e-11,1.2e-11,3.05e-10,0,1.000000e+00,3.742393e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,0.0,2e-11,2e-12,3.15e-10,0,1.000000e+00,3.659862e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,-3e-11,5.2e-11,2.65e-10,0,1.000000e+00,3.404187e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,-2e-11,4.2e-11,2.75e-10,0,1.000000e+00,3.333103e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,-1e-11,3.2e-11,2.85e-10,0,1.000000e+00,3.300438e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,0.0,2.2e-11,2.95e-10,0,1.000000e+00,3.288508e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,1e-11,1.2e-11,3.05e-10,0,1.000000e+00,3.278929e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.000000,125.0,2e-11,2e-12,3.15e-10,0,1.000000e+00,3.309491e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,-3e-11,6e-11,2.75e-10,8.351611e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,-2e-11,5e-11,2.85e-10,8.466461e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,1.012691e-04,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,0.0,3e-11,3.05e-10,0,1.400000e+00,5.684679e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,5.532523e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,0.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,5.468955e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,-3e-11,6e-11,2.75e-10,1.193705e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,-2e-11,5e-11,2.85e-10,0,1.400000e+00,1.146683e-04,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,-1e-11,4e-11,2.95e-10,0,1.400000e+00,5.226053e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,0.0,3e-11,3.05e-10,0,1.400000e+00,5.022290e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,1e-11,2e-11,3.15e-10,0,1.400000e+00,4.905874e-05,mismatch 
3.000000e-14,9.000000e-11,1.000000e-11,fs,1.400000,125.0,2e-11,1e-11,3.25e-10,0,1.400000e+00,4.939156e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,-3e-11,5.9e-11,2.58e-10,1.807304e-10,1.000000e+00,9.999999e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,5.540370e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.561375e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.490295e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.468273e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,0.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.432093e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,-3e-11,5.9e-11,2.58e-10,0,1.000000e+00,3.784086e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,3.118472e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.141927e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.061391e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.052468e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.000000,125.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.074590e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,-3e-11,6.5e-11,2.7e-10,8.994376e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,-2e-11,5.5e-11,2.8e-10,9.002444e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,-1e-11,4.5e-11,2.9e-10,9.077491e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,0.0,3.5e-11,3e-10,0,1.400000e+00,8.742559e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,5.081212e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,0.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.757746e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,-3e-11,6.5e-11,2.7e-10,1.218713e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,-2e-11,5.5e-11,2.8e-10,1.240587e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,-1e-11,4.5e-11,2.9e-10,0,1.400000e+00,1.038610e-04,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,0.0,3.5e-11,3e-10,0,1.400000e+00,4.932421e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,4.643582e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,tt,1.400000,125.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.515597e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,-3e-11,5.9e-11,2.58e-10,0,1.000000e+00,3.701811e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,2.856402e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,2.881523e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,2.813195e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,2.823359e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,0.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,2.849088e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,-3e-11,5.9e-11,2.58e-10,0,1.000000e+00,2.558641e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,2.563397e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,2.539361e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,2.511993e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,2.476696e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.000000,125.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,2.511769e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,-3e-11,6.5e-11,2.7e-10,1.012068e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,-2e-11,5.5e-11,2.8e-10,1.015903e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,-1e-11,4.5e-11,2.9e-10,1.080334e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,0.0,3.5e-11,3e-10,0,1.400000e+00,4.926036e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,4.710160e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,0.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.554924e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,-3e-11,6.5e-11,2.7e-10,1.368931e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,-2e-11,5.5e-11,2.8e-10,1.516878e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,-1e-11,4.5e-11,2.9e-10,0,1.400000e+00,4.669696e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,0.0,3.5e-11,3e-10,0,1.400000e+00,4.266335e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,4.114747e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ss,1.400000,125.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.087188e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,-3e-11,5.9e-11,2.58e-10,1.462124e-10,1.000000e+00,9.999999e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,-2e-11,4.9e-11,2.68e-10,1.504284e-10,1.000000e+00,9.999999e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,4.961770e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,4.124031e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.904696e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,0.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.911924e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,-3e-11,5.9e-11,2.58e-10,2.426388e-10,1.000000e+00,9.999704e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,4.585003e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.807991e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.684471e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.642806e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.000000,125.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.629451e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,-3e-11,6.5e-11,2.7e-10,8.097138e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,-2e-11,5.5e-11,2.8e-10,8.097494e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,-1e-11,4.5e-11,2.9e-10,8.114649e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,0.0,3.5e-11,3e-10,8.49533e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,5.612501e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,0.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,5.186510e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,-3e-11,6.5e-11,2.7e-10,1.113257e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,-2e-11,5.5e-11,2.8e-10,1.120915e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,-1e-11,4.5e-11,2.9e-10,1.177747e-10,1.400000e+00,1.399999e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,0.0,3.5e-11,3e-10,0,1.400000e+00,6.293629e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,5.260383e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,ff,1.400000,125.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,5.022483e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,-3e-11,5.9e-11,2.58e-10,2.845102e-10,1.000000e+00,9.999998e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,3.431146e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.368925e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.297896e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.280524e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,0.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.268757e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,-3e-11,5.9e-11,2.58e-10,0,1.000000e+00,3.043503e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,2.973428e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,2.928338e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,2.903360e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,2.877880e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.000000,125.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,2.912916e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,-3e-11,6.5e-11,2.7e-10,8.926361e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,-2e-11,5.5e-11,2.8e-10,8.941331e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,-1e-11,4.5e-11,2.9e-10,9.105304e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,0.0,3.5e-11,3e-10,0,1.400000e+00,5.762836e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,5.038732e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,0.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.818250e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,-3e-11,6.5e-11,2.7e-10,1.216153e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,-2e-11,5.5e-11,2.8e-10,1.260203e-10,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,-1e-11,4.5e-11,2.9e-10,0,1.400000e+00,6.772461e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,0.0,3.5e-11,3e-10,0,1.400000e+00,4.699235e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,1e-11,2.5e-11,3.1e-10,0,1.400000e+00,4.417456e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,sf,1.400000,125.0,2e-11,1.5e-11,3.2e-10,0,1.400000e+00,4.457723e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,-3e-11,5.9e-11,2.58e-10,1.886323e-10,1.000000e+00,9.999996e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,-2e-11,4.9e-11,2.68e-10,2.280429e-10,1.000000e+00,9.999993e-01,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.734807e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.615974e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.586629e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,0.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.596504e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,-3e-11,5.9e-11,2.58e-10,0,1.000000e+00,6.985199e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,-2e-11,4.9e-11,2.68e-10,0,1.000000e+00,3.375825e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,-1e-11,3.9e-11,2.78e-10,0,1.000000e+00,3.332888e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,0.0,2.9e-11,2.88e-10,0,1.000000e+00,3.237786e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,1e-11,1.9e-11,2.98e-10,0,1.000000e+00,3.236153e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.000000,125.0,2e-11,9e-12,3.08e-10,0,1.000000e+00,3.244305e-05,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.400000,0.0,-3e-11,6.5e-11,2.7e-10,9.213659e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.400000,0.0,-2e-11,5.5e-11,2.8e-10,9.21913e-11,1.400000e+00,1.400000e+00,mismatch 
3.000000e-14,9.000000e-11,3.000000e-11,fs,1.400000,0.0,-1e-11,4.5e-11,2.9e-10,9.265956e-11,1.400000e+00,1.400000e+00,mismatch 
